extension,x,y,mag_v,mag_i,type,snr_v,snr_i,flag_v,flag_i,crowd_v,crowd_i,sharp_v,sharp_i,err_v,err_i
0,1005.93,2245.86,27.519,25.687,1,6.3,9.7,0,0,0.1119999999999999,0.1119999999999999,-0.142,0.129,0.172,0.1119999999999999
0,3610.79,2724.48,26.792,26.076,1,10.0,7.9,0,0,0.031,0.057,-0.118,-0.14,0.109,0.1369999999999999
0,1221.29,2984.29,27.757,25.715,1,5.8,10.2,0,0,0.046,0.07,-0.183,0.004,0.186,0.106
0,2585.04,1858.03,27.065,25.983,1,7.7,7.9,0,0,0.221,0.122,-0.057,-0.074,0.141,0.1369999999999999
0,1407.43,2571.6,26.944000000000003,25.987,1,8.0,7.3,0,0,0.166,0.187,-0.027,0.184,0.135,0.149
0,2150.73,3575.2,27.697,25.707,1,5.6,9.8,0,0,0.2339999999999999,0.185,-0.113,0.024,0.193,0.111
0,2580.44,915.25,27.311,25.761,1,7.9,10.1,0,0,0.089,0.106,-0.175,0.084,0.1369999999999999,0.107
0,3982.91,2510.77,28.092,25.752,1,4.4,9.6,0,0,0.173,0.083,0.132,0.0279999999999999,0.246,0.113
0,2263.99,2136.99,27.268,25.704,1,4.0,5.6,0,0,0.382,0.41,0.043,-0.242,0.2739999999999999,0.195
0,2113.47,66.99,27.588,25.569000000000003,1,5.0,8.7,0,0,0.0139999999999999,0.373,0.225,-0.06,0.216,0.125
0,1430.83,2431.75,27.57,25.696,1,5.4,8.8,0,0,0.487,0.297,-0.132,-0.1369999999999999,0.203,0.123
0,1502.23,3651.42,27.347,25.752,1,7.7,10.1,0,0,0.148,0.152,-0.04,0.075,0.141,0.108
0,1029.05,2763.63,26.875,26.056,1,9.1,7.6,0,0,0.092,0.231,0.039,-0.109,0.119,0.143
0,3444.74,1668.4,27.186,25.801,1,8.3,10.1,0,0,0.111,0.086,0.018,-0.139,0.13,0.107
0,488.07,3840.37,28.404,25.663,1,3.7,10.9,0,0,0.006,0.003,-0.251,-0.0139999999999999,0.29,0.099
0,1153.16,1738.15,27.375,26.383000000000003,1,5.9,5.4,0,0,0.088,0.233,0.032,-0.104,0.185,0.1989999999999999
0,1840.06,4000.14,27.221,25.826,1,8.2,9.8,0,0,0.005,0.005,0.064,0.114,0.133,0.111
0,1953.28,2986.65,27.655,25.665,1,5.0,9.2,0,0,0.078,0.068,0.316,-0.13,0.216,0.118
0,2667.66,1700.63,27.608,25.668000000000003,1,6.1,10.6,0,0,0.035,0.031,0.203,0.027,0.177,0.103
0,1585.69,1380.97,27.561,25.664,1,5.8,9.9,0,0,0.449,0.28,0.0279999999999999,-0.078,0.186,0.11
0,1470.14,2625.38,27.832,25.752,1,4.7,8.6,0,0,0.213,0.3,0.062,0.1159999999999999,0.2319999999999999,0.126
0,1353.03,681.59,27.25,25.741,1,7.7,9.7,0,0,0.03,0.043,-0.14,0.166,0.141,0.1119999999999999
0,4047.8,956.07,27.652,25.688,1,6.2,11.0,0,0,0.0,0.002,-0.048,0.089,0.174,0.099
0,2729.79,3239.69,26.455,26.733,1,10.1,4.3,0,0,0.149,0.316,0.002,0.063,0.107,0.25
0,1804.75,4160.02,27.807,25.664,1,4.0,7.3,0,0,0.02,0.006,0.0409999999999999,-0.02,0.271,0.148
0,2054.8,1667.92,27.514,25.854,1,5.5,8.2,0,0,0.258,0.308,0.081,-0.023,0.196,0.133
0,1326.84,3920.58,27.5,25.722,1,7.0,10.7,0,0,0.022,0.011,0.16,0.015,0.156,0.102
0,4036.42,2764.14,28.15,25.763,1,4.3,9.9,0,0,0.255,0.1119999999999999,-0.252,0.057,0.253,0.11
0,2886.84,2361.36,28.536,25.732,1,3.0,9.3,0,0,0.174,0.022,-0.036,-0.034,0.367,0.1169999999999999
0,2068.84,3169.39,26.922,25.952,1,8.0,7.2,0,0,0.185,0.345,-0.037,-0.043,0.135,0.151
0,1999.96,1649.68,27.097,25.772,1,7.7,8.7,0,0,0.141,0.155,-0.151,-0.1009999999999999,0.141,0.125
0,1312.94,894.07,27.941,26.384,1,4.5,6.4,0,0,0.045,0.045,0.2319999999999999,-0.086,0.24,0.17
0,2795.69,941.22,27.646,25.711,1,6.5,10.8,0,0,0.009,0.01,-0.115,0.094,0.168,0.1009999999999999
0,2462.56,1874.86,27.68,25.646,1,5.3,9.7,0,0,0.287,0.322,-0.046,0.098,0.206,0.1119999999999999
0,2596.39,2416.14,27.449,25.734,1,5.6,8.5,0,0,0.074,0.069,0.0289999999999999,-0.2019999999999999,0.1939999999999999,0.128
0,1706.78,1157.45,27.531,25.762,1,6.4,9.7,0,0,0.147,0.118,0.087,0.182,0.17,0.1119999999999999
0,2258.19,3364.36,27.609,25.729,1,5.8,9.7,0,0,0.15,0.131,0.111,-0.151,0.186,0.1119999999999999
0,1996.48,1859.19,27.495,25.725,1,5.2,8.3,0,0,0.434,0.2019999999999999,0.19,0.062,0.21,0.131
0,3242.5,526.64,26.589,26.429,1,9.7,6.2,0,0,0.22,0.178,-0.173,0.016,0.1119999999999999,0.175
0,1924.13,1378.0,28.011,25.649,1,4.6,10.3,0,0,0.067,0.051,-0.161,0.085,0.238,0.106
0,3896.54,2543.69,26.874,25.959,1,9.5,8.8,0,0,0.005,0.013,0.103,-0.011,0.115,0.123
0,3489.72,3425.04,27.03,26.053,1,8.9,8.2,0,0,0.0579999999999999,0.15,-0.145,0.102,0.122,0.133
0,3367.6,2586.32,27.173,25.884,1,7.6,8.7,0,0,0.044,0.062,-0.095,0.166,0.142,0.125
0,3339.55,3989.65,27.73,25.682,1,6.1,11.0,0,0,0.005,0.0069999999999999,0.016,-0.14,0.177,0.098
0,2151.45,3594.32,27.302,25.776,1,7.8,9.9,0,0,0.024,0.023,-0.075,0.17,0.139,0.11
0,2294.7,1563.28,27.089,25.867,1,8.0,9.0,0,0,0.099,0.075,-0.121,-0.095,0.135,0.121
0,3872.78,3155.42,27.575,25.761,1,6.7,10.1,0,0,0.012,0.006,-0.038,0.053,0.162,0.107
0,2080.78,3481.5,27.085,25.91,1,8.4,8.8,0,0,0.2239999999999999,0.18,0.048,0.076,0.13,0.123
0,3109.81,1108.21,27.404,25.853,1,7.4,6.8,0,0,0.011,0.005,-0.114,0.176,0.146,0.159
0,2797.34,1700.79,27.39,25.705,1,7.3,10.4,0,0,0.015,0.031,-0.096,0.079,0.149,0.104
0,2388.36,3286.37,27.985,26.277,1,3.9,6.1,0,0,0.114,0.109,0.16,-0.188,0.276,0.177
0,2288.66,3263.24,27.458,25.729,1,6.1,9.3,0,0,0.173,0.1169999999999999,0.286,-0.044,0.178,0.1169999999999999
0,1959.11,1228.35,27.609,25.719,1,5.9,9.9,0,0,0.313,0.13,0.004,0.1159999999999999,0.183,0.11
0,1919.67,2709.45,27.095,26.038,1,6.0,5.9,0,0,0.215,0.363,-0.038,0.254,0.182,0.185
0,2190.55,3357.39,26.742,26.156,1,9.3,6.7,0,0,0.204,0.358,-0.171,-0.053,0.1159999999999999,0.162
0,2361.82,1779.43,27.472,25.718000000000004,1,6.2,9.7,0,0,0.2239999999999999,0.183,0.076,-0.006,0.174,0.1119999999999999
0,3160.01,1364.9,27.478,25.723000000000003,1,7.1,10.8,0,0,0.044,0.0289999999999999,-0.156,-0.084,0.154,0.1
0,3231.25,2306.92,26.636,26.247,1,9.0,6.1,0,0,0.1,0.1689999999999999,0.0,0.201,0.12,0.179
0,1400.75,1615.06,27.059,25.958,1,7.5,7.9,0,0,0.038,0.054,0.193,0.034,0.145,0.138
0,2979.05,3278.24,26.463,26.819000000000003,1,10.3,4.0,0,0,0.1,0.324,0.031,0.088,0.106,0.271
0,3318.39,2137.3,27.346,25.718000000000004,1,7.3,10.5,0,0,0.059,0.071,0.195,-0.016,0.148,0.103
0,1687.83,2662.92,27.801,25.681,1,4.3,8.5,0,0,0.4639999999999999,0.215,-0.074,-0.004,0.25,0.127
0,1762.87,1781.25,27.344,25.702,1,5.9,8.7,0,0,0.1689999999999999,0.1889999999999999,0.032,-0.127,0.185,0.125
0,2633.7,2348.17,26.563,26.042,1,6.6,4.9,0,0,0.13,0.2,0.065,-0.292,0.165,0.222
0,1713.58,430.45,27.567,25.679,1,6.9,11.3,0,0,0.0139999999999999,0.019,0.0279999999999999,0.0579999999999999,0.156,0.096
0,2994.48,3222.03,27.434,25.684,1,6.8,10.4,0,0,0.134,0.085,-0.1159999999999999,-0.049,0.159,0.104
0,1700.78,2921.52,27.833,25.696,1,4.7,9.2,0,0,0.186,0.125,-0.006,0.036,0.231,0.1169999999999999
0,4075.33,3291.25,27.552,25.759,1,6.6,10.2,0,0,0.008,0.006,-0.225,-0.043,0.1639999999999999,0.107
0,2400.71,2119.52,27.065,25.865,1,7.0,7.7,0,0,0.273,0.422,0.2289999999999999,-0.142,0.155,0.141
0,864.99,2592.89,27.65,25.634,1,6.3,10.6,0,0,0.008,0.006,-0.259,0.184,0.173,0.102
0,1280.0,1334.2,27.657,25.691,1,5.8,10.1,0,0,0.306,0.155,-0.024,0.069,0.188,0.107
0,2047.36,2633.79,27.577,25.73,1,4.3,7.0,0,0,0.142,0.123,-0.123,0.126,0.255,0.156
0,1622.04,618.82,27.309,25.72,1,8.2,10.8,0,0,0.045,0.0289999999999999,-0.03,0.027,0.133,0.1
0,627.15,1025.2,27.354,25.703000000000003,1,7.8,10.8,0,0,0.077,0.057,-0.087,0.131,0.139,0.1009999999999999
0,1353.27,2699.83,27.347,25.836,1,6.8,8.7,0,0,0.129,0.149,0.1119999999999999,0.039,0.161,0.125
0,1540.36,2506.98,26.9,25.924,1,7.6,7.1,0,0,0.092,0.324,0.075,-0.1,0.144,0.152
0,2500.15,2943.03,27.2,25.799,1,6.3,7.7,0,0,0.356,0.294,-0.046,-0.033,0.173,0.141
0,3741.18,3066.39,27.194000000000003,26.011,1,8.0,8.1,0,0,0.159,0.009,-0.086,0.094,0.135,0.134
0,2040.01,2778.23,26.726,26.072,1,7.4,5.8,0,0,0.271,0.2789999999999999,0.155,-0.159,0.147,0.188
0,1294.31,1804.02,27.199,25.938,1,6.8,7.8,0,0,0.1,0.105,-0.023,-0.166,0.159,0.139
0,1265.48,3833.8,27.914,25.631,1,5.6,11.4,0,0,0.0139999999999999,0.016,-0.066,0.159,0.195,0.096
0,2745.31,1853.84,26.572,26.8,1,9.6,4.2,0,0,0.186,0.231,-0.008,0.054,0.113,0.256
0,630.24,1064.23,27.121,25.797,1,8.7,10.2,0,0,0.003,0.009,-0.043,-0.022,0.125,0.107
0,1098.08,1696.72,27.814,25.793000000000003,1,5.1,9.1,0,0,0.247,0.179,-0.132,0.062,0.215,0.119
0,377.45,2148.85,27.033,25.857,1,6.6,6.7,0,0,0.002,0.017,0.1369999999999999,-0.04,0.1639999999999999,0.162
0,3315.82,2114.68,27.46,25.833,1,6.8,9.6,0,0,0.061,0.22,-0.419,0.248,0.16,0.113
0,1149.98,3467.11,27.266,25.795,1,8.1,10.1,0,0,0.008,0.0069999999999999,0.077,-0.0409999999999999,0.135,0.108
0,3417.06,1999.84,27.409,25.719,1,7.1,10.2,0,0,0.064,0.13,0.069,0.136,0.152,0.106
0,3897.75,2745.74,28.075,25.871,1,4.3,9.4,0,0,0.002,0.002,-0.136,0.146,0.253,0.115
0,3052.16,3616.84,27.455,25.714,1,7.1,10.5,0,0,0.118,0.099,0.066,0.049,0.152,0.103
0,1774.54,2479.96,26.7,25.976,1,7.6,6.0,0,0,0.315,0.413,0.133,0.127,0.142,0.182
0,3198.76,2843.74,26.516,26.484,1,10.5,5.4,0,0,0.076,0.278,0.067,0.147,0.104,0.201
0,3686.22,3402.01,27.315,25.757,1,7.5,9.1,0,0,0.153,0.038,0.074,0.036,0.145,0.119
0,2564.36,1491.9,28.112,25.627,1,4.3,10.6,0,0,0.131,0.14,-0.006,0.144,0.25,0.103
0,1967.48,1417.13,27.628,25.748,1,5.7,9.4,0,0,0.061,0.055,-0.015,0.049,0.19,0.1159999999999999
0,1592.57,1280.86,27.137,25.763,1,8.1,9.6,0,0,0.024,0.024,-0.1669999999999999,-0.033,0.133,0.113
0,2033.38,933.8,27.302,25.759,1,7.8,10.4,0,0,0.088,0.085,0.0069999999999999,-0.107,0.139,0.105
0,1924.73,3478.94,27.382,25.847,1,7.1,9.6,0,0,0.06,0.064,0.226,-0.084,0.152,0.113
0,493.06,1838.4,28.147,25.614,1,4.5,11.2,0,0,0.0579999999999999,0.055,-0.1369999999999999,0.141,0.241,0.0969999999999999
0,2919.33,2817.73,27.258000000000003,25.842,1,7.0,8.5,0,0,0.077,0.083,-0.086,0.068,0.155,0.128
0,2761.11,3025.43,27.023000000000003,25.977,1,7.8,5.0,0,0,0.204,0.317,0.047,0.017,0.139,0.217
0,1839.33,753.47,27.466,25.746,1,6.9,10.1,0,0,0.008,0.0069999999999999,0.115,0.085,0.157,0.108
0,3622.33,3320.31,27.949,25.689,1,5.1,10.9,0,0,0.0139999999999999,0.009,0.2769999999999999,-0.01,0.213,0.1
0,818.39,2935.65,27.424,25.782,1,7.1,9.9,0,0,0.182,0.047,-0.206,0.0069999999999999,0.153,0.11
0,1335.66,1615.3,27.652,26.303,1,4.9,6.0,0,0,0.062,0.073,0.198,0.005,0.22,0.18
0,2413.56,3054.26,27.208,26.047,1,6.3,6.6,0,0,0.22,0.288,-0.0579999999999999,-0.048,0.172,0.165
0,1916.34,3057.78,26.827,26.101,1,8.3,6.6,0,0,0.221,0.579,0.138,-0.096,0.132,0.165
0,2732.42,2932.57,26.905,25.998,1,5.5,5.1,0,0,0.291,0.3279999999999999,-0.183,-0.033,0.198,0.212
0,1480.71,3243.21,27.754,25.837,1,5.6,9.2,0,0,0.045,0.1689999999999999,-0.1,0.109,0.192,0.1169999999999999
0,2853.81,659.66,27.493,25.716,1,7.1,11.0,0,0,0.0,0.001,0.068,0.068,0.154,0.099
0,1096.69,1638.54,27.295,25.781,1,7.0,9.4,0,0,0.027,0.0289999999999999,-0.228,-0.0139999999999999,0.155,0.115
0,2348.59,2078.05,28.135,25.749,1,3.4,8.4,0,0,0.471,0.255,-0.0279999999999999,0.083,0.319,0.13
0,3127.79,1378.98,27.5,25.784,1,6.7,10.1,0,0,0.223,0.075,-0.205,0.0579999999999999,0.162,0.108
0,2882.69,2912.0,27.54,25.712,1,5.7,9.2,0,0,0.346,0.233,-0.08,0.103,0.19,0.118
0,3289.44,2465.28,26.633000000000003,26.285,1,9.4,6.1,0,0,0.12,0.2019999999999999,0.027,-0.075,0.1159999999999999,0.178
0,2640.31,3150.48,27.812,25.497,1,3.7,7.9,0,0,0.2019999999999999,0.198,-0.256,0.113,0.29,0.1369999999999999
0,1118.57,538.9,27.445,25.701,1,7.5,10.9,0,0,0.002,0.001,0.024,-0.107,0.145,0.099
0,2497.43,2105.09,27.393,25.779,1,6.2,8.8,0,0,0.0969999999999999,0.162,-0.0069999999999999,-0.151,0.175,0.124
0,1195.12,3315.55,27.6,25.718000000000004,1,6.2,9.8,0,0,0.012,0.016,0.142,0.042,0.176,0.111
0,3524.63,819.26,27.93,25.637,1,5.4,11.7,0,0,0.022,0.013,-0.038,0.136,0.2019999999999999,0.093
0,2385.47,1670.92,27.429,25.698,1,6.7,9.9,0,0,0.159,0.1369999999999999,-0.024,-0.065,0.162,0.11
0,996.98,1638.4,28.192,25.745,1,3.9,9.6,0,0,0.15,0.073,-0.006,0.047,0.276,0.113
0,1300.89,2304.95,27.834,25.7,1,4.7,6.3,0,0,0.381,0.255,-0.1969999999999999,-0.02,0.2319999999999999,0.173
0,2656.74,3018.0,27.125,25.874,1,7.3,7.9,0,0,0.2319999999999999,0.192,0.0069999999999999,0.1009999999999999,0.149,0.1369999999999999
0,670.28,2625.57,26.915,26.068,1,8.9,7.5,0,0,0.02,0.062,-0.0559999999999999,-0.1,0.122,0.145
0,1012.37,1589.61,28.212,25.679,1,4.0,10.4,0,0,0.154,0.074,-0.0409999999999999,-0.01,0.271,0.105
0,2480.8,3355.25,27.788,25.735,1,3.8,6.8,0,0,0.143,0.13,-0.003,0.035,0.285,0.16
0,3945.29,1690.86,28.105,25.723000000000003,1,4.2,10.5,0,0,0.556,0.1009999999999999,0.08,0.12,0.256,0.103
0,1363.14,2366.59,26.645,26.245,1,8.7,5.7,0,0,0.201,0.4639999999999999,0.033,-0.14,0.125,0.192
0,1483.78,2816.11,27.123,25.806,1,7.5,8.5,0,0,0.306,0.359,-0.017,-0.159,0.145,0.127
0,1754.35,976.94,27.384,25.755,1,7.2,9.9,0,0,0.104,0.159,0.085,0.148,0.151,0.11
0,3503.17,3925.53,27.599,25.695,1,6.5,11.0,0,0,0.033,0.008,-0.042,0.051,0.166,0.099
0,2005.25,3107.18,27.882,25.644,1,4.7,9.5,0,0,0.286,0.225,-0.1,-0.07,0.233,0.114
0,2716.71,2161.93,26.961,25.897,1,5.9,5.8,0,0,0.073,0.402,0.146,-0.033,0.185,0.186
0,2546.17,1115.91,27.725,25.662,1,6.0,11.2,0,0,0.015,0.012,0.0279999999999999,-0.065,0.181,0.0969999999999999
0,1500.51,2532.41,27.351,25.778,1,6.0,8.2,0,0,0.26,0.313,-0.0819999999999999,-0.013,0.18,0.133
0,1821.07,847.36,26.594,26.31,1,10.5,6.5,0,0,0.253,0.516,-0.0819999999999999,-0.109,0.104,0.168
0,1424.12,3352.75,27.189,25.76,1,8.5,10.3,0,0,0.02,0.043,0.034,-0.107,0.128,0.106
0,414.27,1459.8,27.7,25.659,1,6.1,11.0,0,0,0.0559999999999999,0.047,0.036,0.16,0.177,0.098
0,2558.99,1253.19,27.006,26.01,1,8.6,5.8,0,0,0.258,0.0279999999999999,-0.006,0.036,0.127,0.187
0,1592.88,1654.0,27.58,25.696,1,5.7,9.4,0,0,0.141,0.094,-0.143,0.177,0.191,0.115
0,1401.07,2826.75,27.516,25.757,1,6.3,9.2,0,0,0.2689999999999999,0.2239999999999999,-0.289,0.107,0.172,0.118
0,1599.09,1465.06,27.242,25.833,1,6.3,8.0,0,0,0.186,0.2239999999999999,0.156,0.062,0.171,0.135
0,603.2,2258.57,27.867,25.712,1,5.2,10.2,0,0,0.0279999999999999,0.017,0.141,0.122,0.209,0.107
0,761.88,1471.82,27.847,25.715,1,5.4,10.3,0,0,0.009,0.0139999999999999,0.192,-0.005,0.201,0.106
0,1537.08,1209.05,27.119,25.807,1,8.3,9.3,0,0,0.077,0.077,-0.296,0.113,0.13,0.1169999999999999
0,2380.9,3766.69,27.43,25.714,1,7.3,10.6,0,0,0.037,0.026,0.001,0.072,0.149,0.103
0,2332.29,2994.62,26.997,26.103,1,6.7,5.9,0,0,0.1639999999999999,0.546,0.188,-0.161,0.163,0.185
0,3411.23,3004.21,26.498,26.636,1,10.3,4.8,0,0,0.071,0.308,0.019,0.239,0.105,0.226
0,1010.02,1938.97,26.996,25.899,1,8.2,8.5,0,0,0.17,0.072,0.148,-0.1639999999999999,0.132,0.128
0,3056.01,3083.68,26.845,26.03,1,8.9,7.8,0,0,0.237,0.205,-0.115,-0.153,0.122,0.14
0,1234.63,1155.18,27.223000000000003,25.909,1,7.8,8.9,0,0,0.021,0.022,-0.24,-0.025,0.139,0.122
0,1290.38,871.82,27.271,25.787,1,8.0,10.2,0,0,0.057,0.079,0.038,0.089,0.135,0.107
0,1109.84,1503.49,27.244,25.74,1,7.4,9.5,0,0,0.332,0.35,-0.022,-0.128,0.146,0.115
0,2441.56,1966.13,27.787,25.71,1,4.8,9.4,0,0,0.098,0.054,0.055,-0.162,0.225,0.115
0,2160.83,1289.31,27.442,25.716,1,6.8,10.2,0,0,0.0579999999999999,0.123,-0.072,0.267,0.159,0.107
0,2359.28,2079.17,26.736,26.049,1,8.2,6.4,0,0,0.094,0.239,0.07,-0.158,0.133,0.1689999999999999
0,3258.42,2352.76,27.408,25.748,1,6.6,9.2,0,0,0.239,0.166,-0.144,-0.039,0.165,0.118
0,902.69,2846.51,27.046,25.942,1,8.7,8.6,0,0,0.025,0.04,-0.13,-0.011,0.125,0.126
0,4172.2,3260.47,26.583,26.462,1,10.4,5.6,0,0,0.099,0.45,-0.07,-0.0279999999999999,0.104,0.1939999999999999
0,1637.57,1553.53,27.541,25.683000000000003,1,5.8,9.4,0,0,0.102,0.091,0.039,0.204,0.186,0.115
0,2118.67,3693.61,27.163,25.848000000000003,1,7.8,9.0,0,0,0.282,0.132,0.026,-0.006,0.139,0.12
0,2100.91,1801.87,26.578000000000003,26.449,1,8.3,4.8,0,0,0.068,0.155,0.273,-0.298,0.131,0.228
0,1268.04,683.54,27.81,25.681,1,6.0,11.2,0,0,0.049,0.0139999999999999,-0.204,-0.039,0.181,0.0969999999999999
0,2292.63,3225.79,27.885,25.667,1,4.7,9.6,0,0,0.2019999999999999,0.181,-0.217,0.094,0.2289999999999999,0.113
0,1118.02,1823.0,27.148000000000003,25.92,1,7.4,8.1,0,0,0.1889999999999999,0.212,-0.018,-0.092,0.148,0.135
0,2478.07,2080.1,27.649,25.672,1,5.4,9.4,0,0,0.132,0.081,-0.003,0.033,0.2019999999999999,0.115
0,3813.13,3279.89,27.055,25.857,1,9.0,9.6,0,0,0.012,0.02,-0.102,-0.001,0.121,0.113
0,1882.33,3373.3,27.332,25.786,1,7.3,9.7,0,0,0.033,0.025,0.113,-0.015,0.15,0.113
0,2239.55,2985.69,27.595,25.757,1,4.9,8.0,0,0,0.355,0.2239999999999999,0.146,-0.151,0.222,0.136
0,2278.16,3268.17,26.92,26.013,1,8.2,7.5,0,0,0.162,0.244,-0.089,-0.093,0.133,0.145
0,2341.3,1522.65,27.681,25.797,1,5.6,9.3,0,0,0.2789999999999999,0.136,-0.0289999999999999,0.05,0.1939999999999999,0.1169999999999999
0,3486.66,2298.12,26.908,26.048,1,8.9,7.3,0,0,0.0069999999999999,0.013,-0.067,-0.154,0.123,0.148
0,1548.38,2781.96,27.204,25.819000000000003,1,7.2,8.5,0,0,0.126,0.186,-0.136,-0.013,0.151,0.127
0,3090.66,2661.97,26.852,26.028,1,8.6,7.5,0,0,0.143,0.146,-0.003,0.02,0.126,0.145
0,1468.61,1927.9,27.143,25.809,1,6.7,8.0,0,0,0.138,0.149,-0.091,-0.031,0.163,0.135
0,2001.96,3250.86,28.087,25.659,1,4.2,10.0,0,0,0.144,0.207,0.1159999999999999,0.004,0.259,0.109
0,2834.34,2156.31,27.501,25.786,1,4.1,6.5,0,0,0.192,0.53,0.102,0.125,0.263,0.1669999999999999
0,1984.86,3095.43,27.219,25.792,1,6.9,8.1,0,0,0.174,0.1689999999999999,-0.037,-0.174,0.158,0.134
0,2078.17,1544.43,27.412,25.809,1,6.2,8.9,0,0,0.267,0.424,0.1689999999999999,-0.3389999999999999,0.176,0.123
0,1202.28,1540.42,26.862,25.857,1,6.7,6.1,0,0,0.12,0.3289999999999999,0.084,0.125,0.163,0.177
0,2278.78,2083.59,28.081,25.71,1,3.4,8.5,0,0,0.22,0.214,-0.025,-0.1169999999999999,0.315,0.128
0,1398.91,1963.35,27.116,26.576,1,5.3,4.0,0,0,0.315,0.452,-0.038,0.061,0.206,0.273
0,3276.26,1747.82,26.449,26.757,1,11.1,4.5,0,0,0.043,0.142,0.109,0.062,0.098,0.239
0,3421.74,3117.48,26.794,26.105,1,9.9,7.7,0,0,0.107,0.128,0.024,0.095,0.11,0.14
0,688.32,2451.65,27.091,25.854,1,8.5,8.8,0,0,0.055,0.066,-0.281,0.144,0.128,0.123
0,1203.56,758.27,27.312,25.74,1,7.8,10.8,0,0,0.018,0.017,0.093,0.0069999999999999,0.139,0.1009999999999999
0,275.57,2479.31,27.05,25.942,1,8.9,8.6,0,0,0.002,0.002,0.0969999999999999,0.038,0.122,0.127
0,2021.85,1995.5,27.36,25.737,1,5.2,7.6,0,0,0.331,0.278,-0.17,0.032,0.207,0.143
0,2059.17,3280.72,27.099,25.856,1,7.9,8.5,0,0,0.166,0.179,-0.067,-0.083,0.1369999999999999,0.127
0,1313.89,3470.9,27.423,25.817,1,7.1,9.9,0,0,0.009,0.006,0.168,-0.158,0.152,0.11
0,3346.32,2608.03,27.0,25.931,1,8.3,8.3,0,0,0.178,0.317,0.089,-0.0289999999999999,0.131,0.132
0,1033.15,1678.08,27.666,25.652,1,5.8,10.0,0,0,0.193,0.1009999999999999,-0.037,-0.133,0.188,0.108
0,3472.59,2850.97,28.025,25.687,1,4.8,10.4,0,0,0.005,0.006,-0.051,0.013,0.2269999999999999,0.104
0,1797.68,846.17,27.386,25.778,1,7.4,7.2,0,0,0.034,0.034,-0.073,0.052,0.146,0.151
0,1470.47,3226.6,27.368,25.748,1,7.4,9.9,0,0,0.07,0.118,0.034,0.163,0.147,0.109
0,1348.83,2446.2,28.186,25.673,1,3.7,9.3,0,0,0.1009999999999999,0.067,0.0289999999999999,0.098,0.296,0.1159999999999999
0,1772.36,2689.9,27.343000000000004,25.787,1,5.6,7.5,0,0,0.352,0.302,0.033,0.004,0.193,0.144
0,2992.97,3228.25,27.23,25.781,1,7.8,9.7,0,0,0.026,0.031,-0.065,-0.064,0.139,0.1119999999999999
0,4088.38,2949.28,27.447,25.735,1,6.9,10.3,0,0,0.006,0.001,0.1159999999999999,-0.002,0.157,0.105
0,2715.6,3920.08,27.172,25.82,1,8.5,9.8,0,0,0.019,0.004,0.085,0.089,0.127,0.111
0,2432.15,3964.43,27.512,25.713,1,7.0,10.7,0,0,0.024,0.031,-0.128,0.0289999999999999,0.156,0.102
0,3031.36,3475.82,26.47,26.765,1,9.8,4.1,0,0,0.166,0.1889999999999999,-0.264,-0.009,0.111,0.262
0,99.06,1029.77,27.392,25.7,1,7.7,11.0,0,0,0.01,0.002,-0.275,0.055,0.141,0.099
0,2108.62,3142.83,27.73,25.714,1,5.0,9.1,0,0,0.159,0.089,-0.088,-0.13,0.2189999999999999,0.119
0,2257.75,867.88,27.238000000000003,25.758000000000003,1,8.0,10.0,0,0,0.106,0.131,-0.006,0.071,0.136,0.109
0,114.09,1687.46,28.374,25.645,1,3.8,11.0,0,0,0.073,0.01,0.037,-0.091,0.288,0.099
0,1030.12,2172.85,26.919,26.056,1,6.1,5.2,0,0,0.111,0.191,-0.015,-0.172,0.179,0.209
0,707.6,2398.82,26.638,26.351,1,9.8,6.0,0,0,0.0139999999999999,0.105,0.017,-0.107,0.111,0.182
0,947.56,1907.24,27.268,25.762,1,7.0,9.1,0,0,0.1369999999999999,0.236,0.111,0.09,0.154,0.12
0,2537.97,2129.7,27.21,26.033,1,4.6,4.6,0,0,0.35,0.315,-0.115,0.142,0.239,0.235
0,3047.91,2727.52,27.235,25.809,1,7.3,8.9,0,0,0.098,0.159,-0.195,0.038,0.149,0.122
0,2762.6,1241.68,26.65,26.25,1,10.4,7.0,0,0,0.025,0.033,0.179,0.054,0.105,0.155
0,1038.72,1232.14,27.105,25.909,1,8.2,9.1,0,0,0.085,0.04,-0.019,-0.051,0.132,0.119
0,1573.78,1479.96,27.727,25.666,1,5.1,9.8,0,0,0.291,0.1639999999999999,0.031,0.064,0.212,0.111
0,2301.09,459.63,27.537,25.677,1,7.2,11.2,0,0,0.081,0.102,0.093,0.025,0.151,0.0969999999999999
0,1869.89,3244.57,27.062,25.852,1,8.0,8.7,0,0,0.1669999999999999,0.191,-0.0069999999999999,-0.222,0.135,0.125
0,3109.16,2040.29,27.578000000000003,25.695,1,6.6,10.6,0,0,0.031,0.044,-0.0,0.008,0.166,0.102
0,2160.86,1108.73,27.339,25.741,1,7.5,10.2,0,0,0.013,0.015,-0.228,0.027,0.145,0.107
0,1362.7,2247.89,26.977,25.928,1,7.8,7.3,0,0,0.296,0.401,-0.067,-0.055,0.139,0.148
0,2381.53,1986.7,26.688,26.441,1,7.8,4.9,0,0,0.108,0.15,-0.315,0.0819999999999999,0.14,0.223
