extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
1,3621.28,1395.92,1,27.346,0.161,6.8,0.0,0.003,0.106,0,26.498,0.195,5.6,-0.212,0.091,0.106,0
1,484.86,1611.29,1,27.435,0.176,6.2,0.059,0.568,0.087,0,26.217,0.162,6.7,-0.193,-0.127,0.091,0
1,3050.42,581.97,1,27.888,0.195,5.6,-0.131,0.118,0.26,0,26.381,0.166,6.5,-0.125,0.163,0.163,0
1,434.73,516.46,1,27.755,0.174,6.3,-0.092,0.001,0.055,0,26.393,0.162,6.7,0.096,0.206,0.01,0
1,2024.6,1007.13,1,27.799,0.215,5.0,-0.171,0.191,0.384,0,26.436,0.188,5.8,-0.19,0.028,0.157,0
1,1293.05,1987.39,1,27.289,0.183,5.9,0.152,0.092,0.094,3,26.306,0.211,5.1,0.062,-0.071,0.16,3
1,2908.83,1430.37,1,27.386,0.178,6.1,0.088,1.777,0.213,0,26.407,0.192,5.6,-0.122,0.358,0.337,0
1,2165.23,380.19,1,27.825,0.192,5.6,-0.089,-0.026,0.057,0,26.486,0.168,6.4,-0.077,0.233,0.065,0
1,3230.71,1471.96,1,27.462,0.187,5.8,0.126,0.958,0.368,0,26.398,0.195,5.6,0.232,1.278,0.276,0
1,1557.05,1105.9,1,27.619,0.192,5.7,0.085,0.386,0.255,0,26.423,0.182,6.0,-0.121,-0.052,0.317,0
1,3457.54,1709.35,1,27.378,0.17,6.4,0.054,1.222,0.012,0,26.312,0.182,6.0,-0.071,0.876,0.028,0
1,3454.09,592.46,1,27.72,0.166,6.5,0.012,0.504,0.002,0,26.337,0.149,7.3,-0.116,0.129,0.003,0
1,2951.39,1417.97,1,27.737,0.203,5.3,0.007,2.834,0.163,0,26.227,0.167,6.5,-0.058,0.349,0.114,0
1,3331.55,776.45,1,27.705,0.182,6.0,0.009,0.989,0.002,0,26.376,0.171,6.3,0.182,1.669,0.005,2
1,741.86,540.95,1,27.523,0.163,6.6,0.179,0.1,0.083,0,26.557,0.183,5.9,-0.056,0.06,0.177,2
1,2183.82,208.05,1,27.612,0.171,6.3,-0.117,0.413,0.099,0,26.583,0.181,6.0,-0.27,0.182,0.114,0
1,966.41,78.15,1,27.847,0.178,6.1,0.061,1.496,0.007,0,26.501,0.163,6.7,-0.142,-0.661,0.03,0
1,863.66,947.49,1,27.599,0.174,6.2,0.058,0.913,0.023,0,26.415,0.173,6.3,0.001,0.271,0.042,0
1,3524.46,455.9,1,27.947,0.2,5.4,-0.124,0.097,0.097,0,26.44,0.169,6.4,-0.1,0.282,0.131,0
1,1431.48,1283.28,1,27.542,0.194,5.6,0.042,1.052,0.299,0,26.373,0.191,5.7,-0.004,2.189,0.455,0
1,1340.8,1343.33,1,27.367,0.176,6.2,0.034,0.01,0.074,0,26.5,0.208,5.2,0.26,0.284,0.06,0
1,2216.36,947.88,1,27.724,0.189,5.8,-0.08,-0.078,0.03,0,26.361,0.166,6.5,-0.212,0.269,0.028,0
1,3578.22,1234.57,1,27.365,0.157,6.9,-0.084,-0.039,0.121,0,26.496,0.198,5.5,-0.091,0.424,0.243,0
1,2927.64,1790.01,1,27.471,0.207,5.2,0.204,0.191,0.1,0,26.322,0.199,5.5,0.183,1.652,0.134,0
1,3239.49,649.43,1,27.7,0.176,6.2,0.016,1.589,0.002,0,26.402,0.165,6.6,0.166,0.811,0.002,0
1,1504.79,1891.62,1,27.374,0.198,5.5,-0.022,0.568,0.097,0,26.33,0.213,5.1,-0.136,0.146,0.126,0
1,3904.33,574.13,1,27.329,0.153,7.1,0.007,0.305,0.003,0,26.666,0.209,5.2,0.465,0.303,0.006,0
1,2118.26,876.59,1,27.598,0.208,5.2,0.029,0.861,0.044,2,26.404,0.195,5.6,-0.065,0.641,0.153,2
1,2142.64,188.21,1,27.411,0.151,7.2,-0.035,0.145,0.103,0,26.751,0.204,5.3,-0.059,0.734,0.232,0
1,1582.0,1539.07,1,27.343,0.19,5.7,-0.101,0.51,0.176,0,26.428,0.218,5.0,-0.244,0.629,0.319,0
1,420.94,1105.01,1,27.556,0.185,5.9,-0.167,1.157,0.012,0,26.362,0.175,6.2,0.226,1.604,0.008,0
1,3809.81,1191.8,1,27.399,0.167,6.5,-0.076,0.06,0.387,0,26.479,0.187,5.8,-0.203,0.838,0.375,0
1,3503.72,915.7,1,27.419,0.163,6.7,-0.042,0.329,0.02,0,26.627,0.201,5.4,0.072,1.402,0.043,0
1,1667.67,832.9,1,27.456,0.166,6.5,-0.217,0.329,0.035,0,26.612,0.201,5.4,-0.217,0.446,0.064,0
1,590.52,1798.95,1,27.4,0.18,6.0,0.107,1.729,0.007,0,26.359,0.198,5.5,-0.128,0.126,0.021,0
1,1761.24,901.52,1,27.769,0.202,5.4,0.067,0.779,0.09,0,26.342,0.168,6.5,0.088,-0.273,0.072,0
1,3433.28,1318.03,1,27.606,0.191,5.7,-0.107,0.15,0.275,0,26.385,0.18,6.0,-0.108,0.044,0.323,0
1,2106.61,914.31,1,27.614,0.183,5.9,0.151,-0.804,0.005,0,26.407,0.174,6.2,0.188,1.403,0.004,0
1,1854.25,767.83,1,27.759,0.185,5.9,-0.256,0.183,0.08,0,26.294,0.152,7.1,-0.197,0.317,0.078,0
1,3639.57,1461.58,1,27.232,0.156,7.0,-0.149,0.192,0.165,0,26.569,0.217,5.0,-0.164,0.176,0.32,0
1,1559.3,716.33,1,27.792,0.2,5.4,0.082,0.889,0.143,0,26.379,0.173,6.3,0.004,0.121,0.172,0
1,2657.87,1049.18,1,27.721,0.207,5.2,0.15,0.971,0.114,0,26.38,0.175,6.2,-0.021,-0.301,0.116,0
1,1934.66,800.02,1,27.491,0.165,6.6,-0.163,0.268,0.035,0,26.496,0.185,5.9,-0.072,0.292,0.057,0
1,244.42,1334.2,1,27.403,0.163,6.6,-0.1,0.55,0.051,0,26.361,0.18,6.0,-0.083,1.239,0.177,0
1,3120.18,589.29,1,27.38,0.149,7.3,-0.101,1.212,0.056,0,26.64,0.196,5.6,0.05,-0.702,0.126,0
1,3797.56,38.09,1,27.877,0.199,5.5,-0.077,0.295,0.018,0,26.678,0.188,5.8,-0.034,0.254,0.013,0
1,3776.77,1657.42,1,27.333,0.169,6.4,-0.328,0.137,0.204,0,26.477,0.212,5.1,0.114,1.176,0.134,0
1,2539.98,369.32,1,28.028,0.213,5.1,0.06,1.296,0.115,0,26.435,0.156,7.0,-0.222,0.265,0.075,0
1,2652.49,1352.46,1,27.621,0.208,5.2,0.037,1.188,0.196,0,26.374,0.206,5.3,0.172,1.687,0.315,0
1,2932.23,1727.71,1,27.394,0.181,6.0,0.042,0.134,0.367,0,26.305,0.197,5.5,0.048,0.588,0.452,0
1,3794.84,1754.48,1,27.503,0.19,5.7,0.026,-0.057,0.116,0,26.365,0.19,5.7,0.014,0.922,0.136,0
1,2494.93,618.89,1,27.505,0.166,6.5,0.1,0.682,0.042,0,26.653,0.199,5.4,0.343,0.337,0.087,0
1,2753.55,577.58,1,27.716,0.181,6.0,0.163,0.158,0.116,0,26.54,0.185,5.9,0.205,0.132,0.153,0
1,1530.48,468.36,1,27.862,0.2,5.4,-0.1,0.047,0.627,0,26.414,0.173,6.3,-0.034,0.831,0.595,0
1,1155.44,405.3,1,27.654,0.164,6.6,0.03,1.315,0.028,0,26.501,0.171,6.4,0.108,0.228,0.053,0
1,747.72,103.76,1,27.725,0.17,6.4,0.152,0.209,0.008,0,26.558,0.171,6.4,-0.116,0.335,0.009,0
1,2520.26,156.83,1,27.73,0.17,6.4,-0.051,0.27,0.054,0,26.508,0.163,6.7,-0.03,-0.065,0.024,0
1,118.81,1365.19,1,27.789,0.211,5.2,-0.364,0.592,0.006,0,26.18,0.155,7.0,-0.171,0.224,0.005,0
1,904.81,1404.08,1,27.404,0.179,6.1,-0.038,1.227,0.022,0,26.446,0.198,5.5,0.204,1.685,0.04,0
1,2578.07,333.2,1,27.598,0.168,6.5,0.006,0.718,0.155,0,26.553,0.177,6.1,0.225,0.105,0.032,0
1,1694.89,1334.32,1,27.525,0.202,5.4,0.002,0.116,0.075,0,26.446,0.21,5.2,0.006,1.132,0.093,0
1,2600.5,1106.58,1,27.492,0.174,6.2,0.161,0.48,0.075,0,26.451,0.194,5.6,0.248,1.027,0.131,0
1,3194.42,384.69,1,27.654,0.161,6.7,-0.066,0.438,0.217,0,26.453,0.164,6.6,-0.161,0.084,0.296,0
1,2884.38,1177.41,1,27.627,0.183,5.9,-0.041,0.407,0.052,0,26.38,0.181,6.0,0.082,0.333,0.115,0
1,1684.66,270.39,1,27.539,0.156,7.0,-0.1,0.231,0.009,0,26.594,0.178,6.1,-0.122,0.186,0.032,0
1,1010.18,1739.14,1,27.339,0.18,6.0,-0.038,1.068,0.307,0,26.373,0.212,5.1,0.178,0.13,0.521,0
1,3692.32,1528.69,1,27.629,0.206,5.3,0.116,1.983,0.826,0,26.201,0.171,6.4,0.021,0.998,0.825,0
1,2775.76,1336.75,1,27.492,0.19,5.7,0.09,1.37,0.113,0,26.494,0.206,5.3,0.277,2.237,0.143,0
1,2683.88,1430.24,1,27.437,0.191,5.7,0.123,0.855,0.05,0,26.386,0.194,5.6,-0.13,0.351,0.078,0
1,3931.58,11.86,1,27.59,0.162,6.7,0.063,1.198,0.2,0,26.613,0.175,6.2,0.067,0.385,0.214,0
1,865.14,1554.19,1,27.483,0.189,5.7,-0.143,0.027,0.27,0,26.414,0.202,5.4,-0.125,0.742,0.1,0
1,3286.35,1612.73,1,27.533,0.191,5.7,-0.132,2.807,0.355,0,26.416,0.196,5.5,-0.315,0.06,0.448,0
1,684.71,1699.49,1,27.416,0.183,5.9,-0.011,0.358,0.628,0,26.406,0.212,5.1,0.1,0.39,0.73,0
1,1181.03,724.2,1,27.84,0.198,5.5,0.277,0.605,0.154,0,26.343,0.155,7.0,-0.127,0.563,0.019,0
1,2947.74,1096.98,1,27.689,0.195,5.6,-0.083,0.347,0.28,0,26.425,0.182,6.0,0.026,0.551,0.298,0
1,2652.92,855.76,1,27.198,0.147,7.4,-0.043,0.355,0.222,0,26.579,0.198,5.5,-0.045,0.128,0.415,0
1,955.71,1700.12,1,27.311,0.174,6.2,0.113,0.434,0.054,0,26.361,0.198,5.5,0.017,0.172,0.122,0
1,1951.01,821.49,1,27.607,0.182,6.0,-0.127,0.746,0.213,0,26.504,0.188,5.8,-0.338,0.365,0.334,0
1,3041.43,12.96,1,27.885,0.176,6.2,-0.044,1.216,0.035,0,26.448,0.15,7.3,0.009,-0.112,0.052,0
1,3809.9,127.09,1,27.294,0.148,7.3,0.021,-0.072,0.134,0,26.806,0.215,5.1,0.022,0.671,0.325,0
1,1713.23,1115.4,1,27.649,0.208,5.2,0.087,0.487,0.508,0,26.476,0.197,5.5,0.008,0.745,0.36,0
1,1304.94,1038.01,1,27.783,0.214,5.1,0.085,0.377,0.112,0,26.448,0.202,5.4,0.088,0.127,0.194,0
1,3025.86,1767.62,1,27.365,0.187,5.8,-0.18,0.421,0.59,0,26.347,0.206,5.3,-0.18,0.445,0.809,0
1,724.68,1754.68,1,27.318,0.17,6.4,-0.156,0.174,0.011,0,26.38,0.203,5.4,0.036,0.527,0.012,0
1,2466.68,414.72,1,27.72,0.191,5.7,-0.232,-0.111,0.785,0,26.692,0.214,5.1,-0.033,0.309,0.989,0
1,1859.86,1454.48,1,27.482,0.209,5.2,0.15,0.749,0.657,0,26.371,0.214,5.1,-0.172,0.299,0.721,0
1,1780.81,237.01,1,27.573,0.163,6.7,0.043,0.228,0.02,0,26.683,0.182,6.0,-0.036,-0.014,0.033,0
1,3936.57,1617.92,1,27.733,0.203,5.3,0.12,0.714,0.007,0,26.211,0.157,6.9,-0.045,0.471,0.02,0
1,3523.02,1384.97,1,27.714,0.194,5.6,-0.029,0.336,0.039,0,26.264,0.165,6.6,-0.082,0.141,0.052,0
1,3079.93,1185.63,1,27.872,0.219,5.0,-0.003,0.295,0.152,0,26.392,0.177,6.1,-0.116,0.631,0.277,2
1,1204.97,1460.92,1,27.507,0.187,5.8,0.032,0.37,0.112,0,26.318,0.175,6.2,-0.04,0.616,0.164,0
1,2390.41,375.02,1,27.959,0.205,5.3,0.114,-0.16,0.337,0,26.371,0.154,7.1,0.007,0.714,0.196,0
1,2598.11,1364.01,1,27.641,0.213,5.1,0.113,0.877,0.32,0,26.282,0.184,5.9,-0.132,0.497,0.661,0
1,3863.24,1137.22,1,27.386,0.16,6.8,-0.102,0.394,0.008,0,26.478,0.193,5.6,-0.092,0.103,0.125,0
1,3259.76,698.46,1,27.825,0.197,5.5,0.111,0.96,0.01,0,26.382,0.161,6.8,0.277,1.536,0.018,0
1,722.88,841.98,1,27.456,0.163,6.7,-0.14,0.405,0.022,0,26.563,0.189,5.8,-0.171,0.969,0.012,0
1,1878.66,917.04,1,27.521,0.18,6.0,0.007,1.049,0.097,0,26.584,0.208,5.2,0.208,0.886,0.122,0
1,1815.99,218.48,1,27.792,0.185,5.9,-0.021,0.453,0.08,0,26.666,0.19,5.7,-0.008,1.303,0.146,0
1,3227.34,1884.87,1,27.235,0.166,6.5,0.058,1.121,0.028,0,26.426,0.218,5.0,0.333,2.67,0.018,0
1,690.88,1879.5,1,27.656,0.204,5.3,0.019,1.306,0.03,0,26.146,0.157,6.9,-0.227,0.31,0.026,0
1,1693.28,1142.63,1,27.401,0.176,6.2,-0.112,1.474,0.103,2,26.508,0.201,5.4,-0.143,1.092,0.049,0
1,661.84,1212.63,1,27.806,0.208,5.2,0.272,0.383,0.089,0,26.222,0.153,7.1,-0.046,0.35,0.088,0
1,2682.47,448.32,1,27.775,0.171,6.4,-0.028,0.348,0.032,0,26.379,0.154,7.1,-0.042,0.851,0.049,0
1,1268.36,1751.95,1,27.507,0.202,5.4,0.002,0.652,0.15,0,26.32,0.204,5.3,0.013,1.176,0.343,0
1,471.34,1944.11,1,27.367,0.179,6.1,-0.012,0.891,0.019,0,26.371,0.207,5.3,-0.088,0.114,0.025,0
1,1856.48,667.81,1,27.43,0.161,6.7,-0.011,0.206,0.025,0,26.642,0.209,5.2,0.078,1.309,0.036,0
1,3415.41,362.02,1,27.419,0.163,6.7,0.093,0.515,0.094,0,26.717,0.218,5.0,-0.056,1.31,0.046,0
1,724.84,744.67,1,27.767,0.189,5.7,0.189,0.763,0.075,0,26.398,0.162,6.7,0.127,1.073,0.1,0
1,964.21,1375.0,1,27.604,0.203,5.3,0.248,2.112,0.157,0,26.307,0.184,5.9,0.009,-0.078,0.164,0
1,2407.99,1077.39,1,27.405,0.178,6.1,-0.233,0.206,0.402,0,26.459,0.198,5.5,-0.198,0.843,0.5,0
1,632.61,815.6,1,27.809,0.191,5.7,-0.012,1.922,0.02,0,26.346,0.163,6.6,-0.033,-0.178,0.071,0
1,3852.44,1383.82,1,27.268,0.154,7.1,-0.03,0.552,0.005,0,26.447,0.194,5.6,0.163,1.202,0.009,0
1,4078.61,1801.15,1,27.216,0.162,6.7,-0.216,0.284,0.131,0,26.389,0.2,5.4,-0.279,-0.046,0.256,0
1,2142.06,979.92,1,27.641,0.211,5.2,0.046,0.088,0.077,0,26.533,0.205,5.3,0.185,0.179,0.096,0
1,3273.4,770.39,1,27.826,0.195,5.6,0.023,0.148,0.133,0,26.384,0.172,6.3,0.207,0.038,0.117,0
1,3491.06,763.14,1,27.244,0.148,7.4,-0.132,0.242,0.015,0,26.76,0.219,5.0,-0.111,0.201,0.034,0
1,689.21,1344.65,1,27.856,0.21,5.2,0.063,0.998,0.033,0,26.15,0.147,7.4,0.097,0.526,0.033,0
1,3269.54,960.37,1,27.532,0.166,6.6,-0.06,0.238,0.196,0,26.417,0.174,6.3,0.004,0.431,0.173,0
1,1465.02,1545.95,1,27.524,0.206,5.3,-0.144,0.575,0.189,0,26.424,0.212,5.1,-0.069,0.855,0.133,0
1,2324.1,1310.65,1,27.414,0.191,5.7,0.093,0.639,0.274,0,26.479,0.214,5.1,-0.078,0.313,0.389,0
1,1234.51,229.3,1,27.961,0.195,5.6,0.024,1.666,0.012,0,26.421,0.154,7.1,-0.117,-0.338,0.03,0
1,4061.5,422.49,1,27.59,0.178,6.1,-0.064,0.217,0.009,0,26.762,0.216,5.0,-0.049,0.894,0.014,0
1,3306.27,1427.73,1,27.654,0.195,5.6,0.07,1.73,0.448,0,26.347,0.181,6.0,-0.261,0.399,0.622,0
1,2686.18,606.73,1,27.372,0.155,7.0,0.07,2.282,0.014,0,26.756,0.218,5.0,0.431,1.389,0.022,0
1,2395.67,541.2,1,27.692,0.177,6.1,-0.143,0.428,0.203,0,26.458,0.171,6.4,-0.13,0.459,0.193,0
1,2533.62,1061.04,1,27.665,0.199,5.5,0.013,1.536,0.171,0,26.465,0.196,5.5,-0.377,0.417,0.268,0
1,538.99,1220.01,1,27.779,0.21,5.2,-0.378,0.752,0.157,0,26.327,0.164,6.6,-0.205,-0.072,0.029,0
1,3265.02,359.76,1,27.377,0.145,7.5,0.052,1.27,0.109,0,26.679,0.189,5.7,-0.009,-0.455,0.115,0
1,3958.21,1505.96,1,27.232,0.153,7.1,0.085,0.246,0.007,0,26.443,0.196,5.5,-0.056,0.306,0.01,0
1,3548.4,1861.01,1,27.367,0.185,5.9,0.041,1.716,0.206,0,26.403,0.209,5.2,0.207,0.924,0.15,0
1,1014.98,1192.54,1,27.506,0.178,6.1,-0.124,0.942,0.518,0,26.374,0.18,6.0,-0.144,1.495,0.592,0
1,1493.68,983.5,1,27.863,0.219,5.0,-0.072,0.97,0.632,0,26.316,0.177,6.2,0.042,0.568,0.79,0
1,177.23,898.19,1,27.345,0.153,7.1,-0.163,1.333,0.017,0,26.606,0.205,5.3,0.056,0.433,0.196,0
1,3488.55,1848.5,1,27.321,0.171,6.4,0.097,0.769,0.092,0,26.389,0.202,5.4,-0.02,0.566,0.215,0
1,3303.9,489.66,1,27.722,0.195,5.6,0.018,0.804,0.173,0,26.644,0.186,5.8,-0.093,0.26,0.186,0
1,2649.26,581.02,1,27.579,0.169,6.4,0.054,0.39,0.009,0,26.507,0.179,6.1,-0.051,0.202,0.018,0
1,1552.18,740.81,1,27.801,0.21,5.2,0.187,1.832,0.104,0,26.397,0.187,5.8,-0.124,0.157,0.15,0
1,2666.88,875.61,1,27.429,0.164,6.6,-0.093,0.183,0.213,0,26.547,0.192,5.6,-0.065,0.236,0.381,0
1,1602.03,627.02,1,27.737,0.21,5.2,-0.213,1.388,0.836,2,26.397,0.17,6.4,-0.135,0.798,0.187,0
1,765.09,1589.13,1,27.665,0.205,5.3,0.137,0.445,0.036,0,26.242,0.168,6.5,0.13,0.139,0.059,0
1,3041.98,1576.53,1,27.662,0.216,5.0,0.041,1.6,0.247,0,26.459,0.204,5.3,-0.278,0.664,0.378,0
1,1399.64,335.99,1,27.455,0.151,7.2,-0.048,0.32,0.142,0,26.629,0.184,5.9,0.124,0.122,0.151,0
1,146.06,345.01,1,27.767,0.2,5.4,0.117,0.897,0.005,0,26.688,0.193,5.6,-0.002,0.435,0.004,0
1,2713.64,761.39,1,27.558,0.165,6.6,-0.273,0.05,0.042,0,26.588,0.19,5.7,-0.243,0.074,0.054,0
1,1107.12,1393.59,1,27.395,0.175,6.2,0.154,-0.127,0.442,0,26.435,0.205,5.3,0.089,1.014,0.733,0
1,1847.26,227.59,1,27.92,0.194,5.6,0.1,0.384,0.027,0,26.414,0.155,7.0,0.053,-0.043,0.046,0
1,2661.5,1518.64,1,27.55,0.212,5.1,0.039,2.572,1.047,0,26.35,0.199,5.4,0.064,0.915,0.376,0
1,3447.14,1038.2,1,27.643,0.18,6.0,-0.037,0.231,0.018,0,26.329,0.167,6.5,0.086,0.204,0.019,0
1,36.16,736.9,1,27.512,0.163,6.7,0.032,0.346,0.113,0,26.463,0.173,6.3,-0.073,0.152,0.265,0
1,3082.01,199.54,1,27.566,0.164,6.6,-0.059,0.53,0.0,0,26.869,0.219,5.0,0.04,0.539,0.002,0
1,2632.62,305.52,1,27.683,0.167,6.5,0.018,0.317,0.064,0,26.593,0.185,5.9,-0.035,0.853,0.148,0
1,1803.18,802.18,1,27.847,0.211,5.1,-0.059,0.399,0.465,0,26.378,0.173,6.3,-0.177,1.216,0.471,0
1,1429.35,1288.8,1,27.434,0.185,5.9,0.046,0.38,0.526,0,26.456,0.21,5.2,0.24,2.77,0.676,0
1,2984.95,698.83,1,27.575,0.173,6.3,-0.105,0.993,0.018,0,26.521,0.177,6.2,0.106,0.144,0.03,0
1,1698.37,1040.81,1,27.641,0.191,5.7,-0.246,0.309,0.369,0,26.364,0.176,6.2,0.04,0.637,0.39,0
1,2683.66,1113.19,1,27.332,0.166,6.5,-0.053,0.122,0.06,0,26.484,0.196,5.5,0.091,1.656,0.062,0
1,2611.45,655.03,1,27.788,0.192,5.7,0.095,1.308,0.024,0,26.466,0.174,6.3,0.093,-0.156,0.033,0
1,3314.58,498.24,1,27.459,0.166,6.6,-0.04,0.523,0.057,0,26.609,0.215,5.1,0.262,0.638,0.113,2
1,1376.82,891.15,1,27.549,0.176,6.2,-0.249,0.682,0.04,0,26.458,0.177,6.1,-0.307,0.406,0.046,0
1,3911.48,595.8,1,27.472,0.16,6.8,0.158,1.209,0.004,0,26.541,0.183,5.9,-0.171,0.441,0.148,0
1,3590.29,638.34,1,27.467,0.153,7.1,-0.048,0.352,0.004,0,26.544,0.186,5.8,-0.039,-0.009,0.033,0
1,994.17,1585.56,1,27.379,0.177,6.1,0.038,1.549,0.021,0,26.491,0.219,5.0,-0.045,1.929,0.046,0
1,3853.27,1121.12,1,27.396,0.167,6.5,0.026,0.538,0.043,0,26.479,0.196,5.5,0.105,0.47,0.106,0
1,1059.0,1463.87,1,27.663,0.208,5.2,0.198,0.87,0.036,0,26.264,0.167,6.5,0.119,0.463,0.053,0
1,3741.09,500.24,1,27.467,0.157,6.9,-0.006,-0.057,0.341,0,26.505,0.177,6.1,-0.125,0.146,0.372,0
1,582.13,1936.43,1,27.162,0.156,7.0,0.063,1.586,0.017,0,26.425,0.213,5.1,-0.005,0.033,0.035,0
1,3304.1,1476.93,1,27.8,0.213,5.1,-0.0,0.24,0.084,0,26.281,0.167,6.5,-0.054,0.164,0.103,0
1,2005.58,399.04,1,27.671,0.173,6.3,-0.057,0.521,0.089,0,26.52,0.174,6.2,-0.061,0.525,0.123,0
1,2190.59,1079.82,1,27.481,0.18,6.0,-0.212,0.201,0.134,0,26.564,0.208,5.2,-0.198,0.699,0.212,0
1,476.62,875.98,1,27.985,0.217,5.0,0.092,1.536,0.011,0,26.284,0.151,7.2,-0.179,0.032,0.012,0
1,742.7,1551.83,1,27.711,0.214,5.1,0.109,-0.118,0.056,0,26.324,0.182,6.0,0.161,0.988,0.071,0
1,3240.7,1589.88,1,27.302,0.18,6.0,-0.125,0.653,0.053,2,26.441,0.206,5.3,0.017,-0.263,0.076,0
1,854.32,964.92,1,27.686,0.173,6.3,-0.235,0.209,0.269,0,26.233,0.148,7.4,-0.239,0.078,0.312,0
1,2073.02,1077.58,1,27.719,0.205,5.3,0.049,-0.018,0.103,0,26.344,0.175,6.2,0.036,0.157,0.145,0
1,1102.98,1771.33,1,27.571,0.204,5.3,-0.178,0.625,0.19,0,26.312,0.193,5.6,-0.222,0.317,0.201,0
1,2270.79,351.61,1,27.96,0.213,5.1,0.044,0.25,0.076,0,26.769,0.217,5.0,-0.017,0.297,0.26,0
1,3821.24,1703.19,1,27.577,0.192,5.7,0.06,0.577,0.129,0,26.197,0.163,6.7,0.092,1.18,0.092,0
1,1698.18,961.06,1,27.473,0.175,6.2,-0.23,0.108,0.11,0,26.638,0.215,5.0,-0.158,0.062,0.214,0
1,2308.62,80.29,1,27.94,0.184,5.9,-0.047,1.675,0.005,0,26.405,0.149,7.3,-0.07,-0.031,0.005,0
1,354.59,1689.38,1,27.257,0.177,6.1,0.16,0.766,0.08,2,26.427,0.215,5.0,-0.289,0.325,0.127,0
1,3285.59,527.2,1,27.467,0.158,6.9,-0.104,0.552,0.187,0,26.563,0.19,5.7,-0.019,0.649,0.486,0
1,503.81,1423.09,1,27.503,0.187,5.8,0.174,1.734,0.147,0,26.442,0.196,5.5,0.097,0.313,0.179,0
1,2724.5,1505.66,1,27.4,0.183,5.9,-0.028,0.092,0.049,0,26.455,0.212,5.1,-0.042,0.456,0.124,0
1,829.34,1941.76,1,27.557,0.203,5.3,-0.076,0.275,0.498,0,26.314,0.198,5.5,-0.072,0.081,0.369,0
1,2261.22,813.98,1,27.874,0.212,5.1,0.098,2.521,0.136,0,26.361,0.162,6.7,-0.025,0.584,0.069,0
1,663.08,1124.96,1,27.453,0.165,6.6,0.138,0.283,0.055,0,26.437,0.175,6.2,-0.022,0.2,0.036,0
1,3793.91,1263.3,1,27.702,0.196,5.5,-0.021,-0.127,0.075,0,26.309,0.168,6.4,0.051,0.491,0.154,0
1,3264.09,1694.81,1,27.651,0.2,5.4,-0.119,1.421,0.026,0,26.277,0.174,6.2,-0.146,0.325,0.043,0
1,2026.25,505.98,1,27.402,0.153,7.1,0.052,0.169,0.092,0,26.647,0.194,5.6,0.112,0.696,0.114,0
1,2695.66,421.82,1,27.945,0.2,5.4,-0.345,0.587,0.015,0,26.51,0.167,6.5,-0.001,0.647,0.02,0
1,2113.66,533.15,1,27.863,0.197,5.5,0.048,0.822,0.178,0,26.395,0.162,6.7,0.198,0.553,0.146,0
1,1533.82,475.91,1,27.843,0.197,5.5,0.015,0.575,0.023,0,26.537,0.188,5.8,0.129,0.366,0.036,2
1,959.93,909.0,1,27.359,0.162,6.7,0.102,0.631,0.023,0,26.657,0.206,5.3,0.052,0.524,0.07,0
1,869.86,1047.83,1,27.416,0.163,6.7,0.073,0.298,0.001,0,26.507,0.187,5.8,0.205,0.159,0.001,0
1,3335.07,1369.08,1,27.742,0.207,5.2,0.004,0.111,0.112,0,26.441,0.191,5.7,-0.118,0.939,0.095,0
1,3678.8,275.85,1,27.671,0.169,6.4,-0.009,0.442,0.173,0,26.54,0.169,6.4,-0.048,0.559,0.231,0
1,269.73,68.44,1,27.802,0.178,6.1,-0.213,-0.202,0.039,0,26.572,0.178,6.1,0.031,0.373,0.022,0
1,2287.99,759.15,1,27.761,0.218,5.0,-0.214,0.349,0.248,0,26.541,0.218,5.0,-0.048,0.305,0.401,2
1,3221.8,592.68,1,27.27,0.146,7.4,0.034,0.636,0.032,0,26.746,0.21,5.2,-0.156,-0.428,0.084,0
1,274.15,591.55,1,27.936,0.201,5.4,-0.028,0.251,0.02,0,26.369,0.153,7.1,-0.061,0.375,0.02,0
1,1455.23,1080.24,1,27.432,0.183,5.9,-0.079,-0.05,0.285,0,26.5,0.211,5.2,0.105,0.343,0.419,0
1,1622.04,1325.33,1,27.42,0.181,6.0,0.022,0.404,0.101,0,26.334,0.19,5.7,0.0,0.026,0.168,0
1,3789.92,1323.01,1,27.397,0.169,6.4,-0.056,0.993,0.142,0,26.413,0.184,5.9,-0.238,-0.104,0.206,0
1,1802.05,217.17,1,27.708,0.169,6.4,-0.116,0.164,0.015,0,26.598,0.175,6.2,-0.097,0.176,0.029,0
1,1878.23,1369.69,1,27.556,0.206,5.3,0.075,1.298,0.158,0,26.369,0.199,5.5,-0.008,0.777,0.253,0
1,3782.25,891.18,1,27.527,0.186,5.8,0.138,1.152,0.105,0,26.518,0.194,5.6,-0.042,-0.027,0.182,0
1,1229.69,347.3,1,27.497,0.159,6.8,-0.031,0.531,0.066,0,26.653,0.193,5.6,0.115,1.788,0.109,0
1,3735.12,1130.33,1,27.526,0.172,6.3,0.06,0.575,0.106,0,26.472,0.186,5.8,-0.384,0.223,0.037,0
1,3662.27,1508.55,1,27.66,0.198,5.5,-0.126,0.292,0.135,0,26.276,0.169,6.4,-0.11,0.128,0.113,0
